address,SafeMath String,SafeMath function,add,sub1,sub2,mul,div1,div2,success analysis,error msg
0xaf9419772a83b3ecedc71fe9dc8b1f355d6f7229,,,0,0,0,0,0,0,True,
0xaf97b2789685583f78d15994338679a1c911d803,True,True,1,1,0,1,1,0,True,
0xaf97e7bf84ee0ddca7070c2a600484e9f21c4024,True,True,1,1,0,1,1,0,True,
0xaf98a2bc242d93b5206b2ea7cf26e31d82c5873b,,,0,0,0,0,0,0,True,
0xaf99b6de45260d0ac522b299a67a0ef0c7cd292a,True,True,2,2,0,2,2,0,True,
0xaf9a3620dd490b475b67e2eee12ab854712baf6a,True,True,1,1,0,1,1,0,True,
0xaf9be240948ee83b9d5a4596f40063a37d463142,,,0,0,0,0,0,0,True,
0xaf9c1035fad1e520161e5ea5b3701f1e48d319fa,True,True,2,2,0,2,2,0,True,
0xaf9c529aeb4e77ff91f484ecc94106169005e777,True,True,1,1,0,1,1,0,True,
0xaf9c7e858cb62374fce792bf027c737756a4bcd8,,,0,0,0,0,0,0,True,
0xaf9ce02409c5e1549a1637446035dab83ab8ae70,True,True,1,1,0,1,1,0,True,
0xaf9eb1dd043cab3316b3b8282b65cb19b69d5729,True,True,1,1,0,1,1,0,True,
0xaf9fbc0a9ecda0383f3f127889053f56efac25b3,True,True,1,1,0,1,1,0,True,
0xaf9feed4b4cd3f72888ca3359a875be92f676fab,True,True,1,1,0,1,1,0,True,
0xafa1ae00ab5aabe9d3f028c0ead4f8e10114408d,,,0,0,0,0,0,0,True,
0xafa2205217cc850853607f76086e80dfa8553297,True,True,2,2,0,2,2,0,True,
0xafa4014970de50128e84f13472bc1a028554357a,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa1 in position 51604: invalid start byte
0xafa4d6513e811f6fea5134214ab3bb1df824c4a0,,,0,0,0,0,0,0,True,
